CoreNumber,ReductionMethod,ToolNumber,LithicArtifactClass,Completeness,EvidenceBipolarPercussion,TechnicalCategory,CortexArea,PlatformCortex,CortexLocation,DorsalScarCount,DorsalDirection,ArisOrientation,FlakeProfile,ProfileTwisted?,Mass,MaxLength,TechLength,MaxWidth,MaxTechWidth,MaxThickness,MidThickness,PlatformWidth,PlatformThickness,ExteriorPlatAngle,Curvature,FlakeTermination,PlatformPrep,NumberPlatformScars,DorsalPrep,PlatAbrasion,FractureInitiationPoint,PlatformDelineation,FissuringOnPlatform,MarksVentralSurface,Lipping,PlatformMorphology,EdgeDamage,DiagnosticImpactFractures,Notes
c11,bipolar,65,CompFlake,,Indeterminate,B1,0%,Indeterminate,,2,Unidirectional,,Converging,No,0.23,15.36,15.34,6.51,4.39,2.2,1.53,2.7,0.79,0,0.5,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,Indeterminate,Crushed,No,,
c12,bipolar,5,CompFlake,,Yes,A3,91-99%,No,WholeDorsal,1,Indeterminate,,Paralell,Yes,6.81,25.72,25.72,35.09,34.75,8.53,3.81,0,0,0,2,Feather,NotPrepared,,None,No,Indeterminate,Indeterminate,None,HingedBulb,NoLip,Crushed,No,,
c12,bipolar,14,CompFlake,,Yes,B1,0%,No,,5,Bidirectional,Indeterminate,Expanding,Yes,0.49,18.21,18.21,9.76,6.8,4.31,4.31,1.35,0.79,0,0.6,Axial,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,NoLip,Crushed,No,,
c12,bipolar,20,FlakeFrag,Mesial,,B1,0%,,,1,Unidirectional,,,,0.06,13.76,0,3.43,3.23,0.74,0,0,0,0,0,,,,,,,,,,,,No,,
c12,bipolar,26,CompFlake,,Yes,B1,0%,No,,1,Indeterminate,,Paralell,No,0.13,17.66,17.66,5.75,5.75,1.11,0.78,2.34,1.03,0,0,Feather,NotPrepared,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ErrailuerScar,NoLip,Crushed,No,,
c12,bipolar,30,CompFlake,,Indeterminate,B1,0%,No,,2,Unidirectional,,Converging,Yes,0.3,15.06,15.06,9.27,9.27,2.24,1.75,6.27,2.27,2.11,0.2,Splintered,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,None,NoLip,QuadrangularTrapezoid,Yes,,
c12,bipolar,33,CompFlake,,No,B1,1-9%,No,DistalLeftLat,2,Unidirectional,,Ovoid,Yes,0.4,13.64,13.64,14.21,14.21,2.28,2.28,6.32,1.44,0,0.6,Feather,NotPrepared,,HingedRemovals,No,NotExpressed,Double,None,HertzianCone,NoLip,OvularOrTriangular,No,,
c12,bipolar,36,FlakeFrag,Proximal,,B1,0%,No,,2,Unidirectional,,,No,0.28,12.08,0,7.39,7.39,2.79,0,2.06,0.9,0,0,,NotPrepared,,Indeterminate,Indeterminate,NotExpressed,Indeterminate,CompleteFissure,Crushing,Indeterminate,Crushed,No,,
c12,bipolar,40,CompFlake,,Yes,Other,0%,No,,3,Unidirectional,Parallel,Expanding,No,4.23,25.51,25.51,20.74,13.98,7.39,8.94,2.4,0.82,0,0,Feather,NotPrepared,,None,No,NotExpressed,Indeterminate,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,
c12,bipolar,46,FlakeFrag,Mesial,,B1,0%,,,0,Bidirectional,Indeterminate,,,0.27,16.24,0,9.11,9.11,2.62,0,0,0,0,0,,,,,,,,,,,,No,,
c12,bipolar,54,CompFlake,,No,B2,41-60%,No,Distal,1,Indeterminate,,Expanding,No,1.05,15.12,10.82,25.04,25.03,6.39,3.45,9.07,0.99,0,1,Axial,NotPrepared,,None,No,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,NarrowLinear,No,,
c12,bipolar,60,CompFlake,,No,B1,0%,No,,3,Bidirectional,Indeterminate,Ovoid,No,0.05,9.43,9.43,9.68,9.68,1.79,1.37,0,1.1,0,0,Feather,NotPrepared,,None,No,NotExpressed,Indeterminate,None,HingedBulb,NoLip,Indeterminate,No,,
c12,bipolar,61,FlakeFrag,Fragment,,B1,0%,,,0,Indeterminate,,,,0.34,11.76,0,6.81,0,3.04,0,0,0,0,0,,,,,,,,,,,,,,
c12,bipolar,76,FlakeFrag,Mesial,,B1,0%,,,2,Bidirectional,,,,0.36,12.05,0,8.52,8.52,2.91,0,0,0,0,0,,,,,,,,,,,,No,,
c12,bipolar,77,FlakeFrag,Proximal,,B1,0%,No,,3,Bidirectional,Indeterminate,,No,0.39,17.45,0,11.27,8.05,2.78,0,2.09,0.51,0,0.1,,NotPrepared,,None,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,NoLip,Crushed,No,,
c12,bipolar,78,CompFlake,,No,B1,0%,No,,3,Subradial,,Expanding,Yes,0.13,7.46,7.46,20.15,14.36,0.74,0.41,0,0,0,0.1,Feather,Indeterminate,,HingedRemovals,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,Indeterminate,ReducedToAnEdge,No,,
c12,bipolar,83,CompFlake,,Yes,B1,0%,No,,3,Bidirectional,Indeterminate,Expanding,No,0.17,14.12,14.12,6.03,6.03,1.65,1.36,1.49,1.23,0,0,Hinge,NotPrepared,,None,No,NotExpressed,Indeterminate,CompleteFissure,Crushing,NoLip,Crushed,No,,
c12,bipolar,93,FlakeFrag,Proximal,,B1,0%,YesComplete,,0,Indeterminate,,,No,0.26,12.19,0,13.51,13.51,2.23,0,3.6,2.06,2.22,0,,,0,None,No,Indeterminate,Double,None,HingedBulb,NoLip,QuadrangularTrapezoid,No,,
c12,bipolar,103,CompFlake,,Yes,B1,0%,No,,2,Unidirectional,,Converging,No,0.11,11.48,11.48,5.7,4.86,1.67,0.79,3.23,1.64,0,0.1,Feather,NotPrepared,,None,Indeterminate,Indeterminate,RegCurve,None,RipplesUndulations,NoLip,QuadrangularTrapezoid,No,,
c13,bipolar,9,CompFlake,,No,B1,0%,YesComplete,,1,Unidirectional,,Ovoid,No,1.33,24.54,20.04,24.74,24.72,5.76,3.96,19.05,3.46,0,0.8,Feather,,0,None,No,Centered,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,
c13,bipolar,14,CompFlake,,Yes,B1,0%,No,,1,Unidirectional,,Ovoid,No,0.21,0,11.08,14.17,14.81,2.31,2.19,4.78,0.73,0,0.1,Feather,NotPrepared,,None,No,Centered,RegCurve,PartialFissure,RipplesUndulations,SmallOrPartialLip,NarrowCurved,No,,
c13,bipolar,20,CompFlake,,Yes,B7,0%,No,,2,Unidirectional,,Converging,Yes,0.26,22.33,22.33,9.13,9.14,3.13,2.28,2.19,1.02,0,0.3,Feather,NotPrepared,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,NoLip,Crushed,No,,
c13,bipolar,21,CompFlake,,Yes,CoreMaintenanceFlake,0%,No,,3,Unidirectional,Parallel,Paralell,Yes,1.5,31.81,31.76,10.41,10.78,8.38,4.18,0,0,0,4.2,Overshoot,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,Crushing,Indeterminate,Crushed,No,,
c13,bipolar,30,CompFlake,,Yes,CoreMaintenanceFlake,1-9%,Indeterminate,DistalLeftLat,4,Bidirectional,Parallel,Expanding,No,6.12,22.8,22.79,24.55,18.62,11.85,9.7,3.72,0.81,0,0.3,Axial,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,Crushing,Indeterminate,Crushed,No,,
c13,bipolar,41,FlakeFrag,Proximal,,B7,0%,No,,1,Unidirectional,,,Yes,0.32,11.96,0,9.41,8.22,2.7,0,5.39,1.15,0,0,,NotPrepared,,None,No,NotExpressed,Indeterminate,None,RipplesUndulations,NoLip,OvularOrTriangular,No,,
c13,bipolar,44,CompFlake,,Yes,B7,0%,No,,1,Unidirectional,,Paralell,No,0.32,10.89,10.84,7.38,7.57,4.33,2.8,0,4.15,0,0,Splintered,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,PartialFissure,RipplesUndulations,NoLip,Indeterminate,No,,
c13,bipolar,45,FlakeFrag,Proximal,Indeterminate,,0%,No,,1,Unidirectional,,,No,0.61,9.23,0,13.8,13.11,5.32,0,13.85,4.9,0,0,,NotPrepared,,None,No,Centered,RegCurve,None,HertzianCone,NoLip,QuadrangularTrapezoid,No,,
c13,bipolar,48,Shatter,,,,1-9%,,,0,,,,,0.04,12.95,0,4.6,0,2.24,0,0,0,0,0,,,,,,,,,,,,,,
c13,bipolar,50,CompFlake,,Yes,B6,41-60%,Indeterminate,DistalRightLat,2,Bidirectional,,Paralell,No,0.15,12.94,12.94,5.55,5.47,3.33,3.32,2.41,1.44,0,0,Bipolar,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,NoLip,ReducedToAnEdge,No,,
c13,bipolar,53,FlakeFrag,Proximal,,B6,11-40%,Indeterminate,LeftLateral,3,Bidirectional,Convergent,,No,1.58,23.7,0,18.62,16.16,3.74,0,0,1.08,0,1,,Indeterminate,,None,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,ReducedToAnEdge,No,,
c13,bipolar,54,BrokenButNearlyComplete,Complete,Yes,B1,0%,No,,1,Unidirectional,,,No,0.32,13.96,13.97,11.51,11.49,2.39,2.15,3.77,1.33,0,0,Hinge,NotPrepared,,None,No,Lateral,OverhangCurveBreak,None,HingedBulb,NoLip,OvularOrTriangular,No,,
c13,bipolar,61,FlakeFrag,Distal,,A2,100%,,WholeDorsal,0,Indeterminate,,,,0.44,15.68,0,14.94,0,3.39,0,0,0,0,0,Feather,,,,,,,,,,,No,,
c13,bipolar,65,CompFlake,,Yes,B1,0%,YesComplete,,2,Bidirectional,,Paralell,No,0.23,16.29,15.56,10.81,9.1,3,2.3,5.37,1.46,0,0,Hinge,,0,None,No,Indeterminate,Indeterminate,None,RipplesUndulations,NoLip,QuadrangularTrapezoid,No,,
c13,bipolar,74,BrokenButNearlyComplete,Complete,Yes,B1,0%,No,,1,Unidirectional,,,Yes,0.15,11.14,11.15,10.39,9.51,2.41,2.04,3.41,0.65,0,0,Hinge,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HertzianCone,NoLip,ReducedToAnEdge,No,,
c13,bipolar,77,Shatter,,,,1-9%,,,0,,,,,0.34,13.84,0,5.64,0,4.61,0,0,0,0,0,,,,,,,,,,,,,,
c13,bipolar,81,CompFlake,,Yes,B1,0%,No,,2,Bidirectional,,Paralell,Yes,0.31,13.19,13.18,9.2,9.37,2.77,2.6,5.72,0.88,0,0.2,Splintered,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,ReducedToAnEdge,No,,
c13,bipolar,87,Shatter,,,,0%,,,0,,,,,0.02,11.75,0,3.41,0,1.18,0,0,0,0,0,,,,,,,,,,,,,,
c13,bipolar,89,Shatter,,,,0%,,,0,,,,,0.31,16.38,0,9.71,0,2.63,0,0,0,0,0,,,,,,,,,,,,,,
c13,bipolar,95,CompFlake,,Indeterminate,B7,0%,No,,1,Unidirectional,,Paralell,Yes,0.06,11.48,11.44,3.25,3.26,1.74,1.74,2.25,0.85,0,0.2,Feather,NotPrepared,,None,Indeterminate,Indeterminate,Indeterminate,PartialFissure,HingedBulb,NoLip,Punctiform,No,,
c14,bipolar,4,FlakeFrag,Proximal,,B7,11-40%,YesPartial,RightLateral,3,Bidirectional,Indeterminate,,No,9.01,26.13,0,29.93,29.48,10.14,0,9.87,7.35,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,Indeterminate,Crushed,No,,
c14,bipolar,5,CompFlake,,Yes,B1,0%,No,,3,Bidirectional,Parallel,Expanding,No,1.56,14.97,14.98,15.57,12.75,7.01,7.02,2.94,1.67,0,0,Axial,NotPrepared,,None,No,Lateral,OverhangCurveBreak,None,RipplesUndulations,SmallOrPartialLip,OvularOrTriangular,No,,
c14,bipolar,8,FlakeFrag,Proximal,,B7,0%,No,,1,Bidirectional,,,Yes,0.29,15.72,0,7.6,7.73,2.11,0,5.25,1.68,2.23,0,,NotPrepared,,None,No,NotExpressed,RegCurve,None,RipplesUndulations,NoLip,QuadrangularTrapezoid,No,,
c14,bipolar,10,CompFlake,,Yes,CoreMaintenanceFlake,0%,No,,3,Bidirectional,Parallel,Paralell,No,1.09,12.18,12.17,17.22,14.01,5.46,5.44,5.98,2.21,0,0,Axial,NotPrepared,,Indeterminate,No,Indeterminate,Indeterminate,CompleteFissure,Crushing,Indeterminate,Crushed,No,,
c14,bipolar,14,FlakeFrag,Proximal,,Other,0%,YesComplete,,0,Unidirectional,Indeterminate,,Yes,0.23,5.71,0,16.93,18.28,2.68,0,8.19,4.46,0,0,,,0,Indeterminate,No,Lateral,Indeterminate,None,HingedBulb,Indeterminate,OvularOrTriangular,No,,
c14,bipolar,15,FlakeFrag,Proximal,,B1,0%,No,,1,Bidirectional,,,No,0.17,8.5,0,9.69,8.03,2.23,0,1.92,1.67,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,Crushing,Indeterminate,Crushed,No,,
c14,bipolar,33,CompFlake,,Yes,CoreMaintenanceFlake,0%,No,,4,Subradial,,Other,No,1.29,10.46,10.26,13.64,11.34,8.07,6.89,3.69,3.29,0,0,Axial,Indeterminate,,None,No,NotExpressed,Indeterminate,None,RipplesUndulations,NoLip,QuadrangularTrapezoid,No,,
c14,bipolar,37,FlakeFrag,Proximal,,B1,0%,No,,2,Subradial,,,No,0.2,8.43,0,11.35,7.49,3.67,0,3.32,0.69,0,0,,NotPrepared,,None,No,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,Indeterminate,Crushed,No,,
c14,bipolar,39,FlakeFrag,Proximal,,B1,0%,No,,1,Unidirectional,,,No,0.16,10.59,0,12.07,12.12,1.65,0,4.17,1.39,0,0,,NotPrepared,,HingedRemovals,Indeterminate,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,
c14,bipolar,40,FlakeFrag,Proximal,,B1,0%,YesComplete,,1,Unidirectional,,,Yes,0.06,13.24,0,4.55,4.54,1.03,0,1.95,0.73,0,0,,,0,None,Yes,NotExpressed,RegCurve,PartialFissure,ErrailuerScar,NoLip,OvularOrTriangular,No,,
c14,bipolar,41,FlakeFrag,Mesial,,B6,41-60%,,LeftLateral,1,Unidirectional,,,,0.34,12.73,0,12.94,8.3,2.73,0,0,0,0,0,,,,,,,,,,,,No,,
c14,bipolar,45,FlakeFrag,Proximal,,A3,91-99%,YesPartial,Distal,0,Indeterminate,,,No,0.64,13.89,0,18.01,15.68,3.48,0,6.28,2.48,0,0,,NotPrepared,,None,Yes,NotExpressed,OverhangCurveBreak,None,RipplesUndulations,LargeContinuousLip,OvularOrTriangular,No,,
c14,bipolar,46,Shatter,,,,0%,,,0,,,,,0.03,11.07,0,3.68,0,0.92,0,0,0,0,0,,,,,,,,,,,,,,
c14,bipolar,48,CompFlake,,Yes,CoreMaintenanceFlake,0%,No,,8,Bidirectional,Indeterminate,Other,Yes,1.04,13.04,13.02,14.53,13.67,9.92,9.89,0,1.01,0,1,Axial,NotPrepared,,None,Indeterminate,NotExpressed,Double,None,RipplesUndulations,NoLip,Crushed,No,,
c14,bipolar,52,CompFlake,,Yes,B1,0%,No,,3,Subradial,,Other,Yes,0.23,10.95,8.81,13.63,13.62,1.4,1.5,3.27,1.04,0,0.1,Feather,NotPrepared,,HingedRemovals,Indeterminate,NotExpressed,Indeterminate,CompleteFissure,Crushing,NoLip,Crushed,No,,
c14,bipolar,55,CompFlake,,Yes,CoreMaintenanceFlake,11-40%,No,LeftLateral,6,Subradial,,Other,No,1.55,14.2,14.19,11.79,10.77,11.46,7.48,6.15,0.52,0,0,Axial,NotPrepared,,None,No,Indeterminate,Indeterminate,CompleteFissure,Crushing,Indeterminate,Crushed,No,,
c14,bipolar,63,Shatter,,,,0%,,,0,,,,,0.05,9.16,0,7.55,0,0.94,0,0,0,0,0,,,,,,,,,,,,,,
c14,bipolar,71,CompFlake,,Indeterminate,B1,0%,No,,3,Bidirectional,Parallel,Converging,No,0.16,14.07,14.07,12.11,8.74,2.72,2.15,2.77,0.89,0,0.3,Feather,NotPrepared,,HingedRemovals,Indeterminate,NotExpressed,Indeterminate,None,HingedBulb,NoLip,NarrowCurved,No,,
c14,bipolar,76,Shatter,,,,0%,,,0,,,,,0.13,16.22,0,6.72,0,3.92,0,0,0,0,0,,,,,,,,,,,,Yes,,
c14,bipolar,79,FlakeFrag,Proximal,,A3,41-60%,No,Distal,0,Subradial,,,No,0.27,15.53,0,7.81,6.53,1.65,0,6.86,0.85,0,0,,Indeterminate,,Indeterminate,No,NotExpressed,Indeterminate,None,HingedBulb,Indeterminate,ReducedToAnEdge,No,,
c14a,bipolar,1,FlakeFrag,LeftLateral,Yes,B8,41-60%,No,ProxLeftLat,1,Unidirectional,,,Yes,4.48,30.73,22.92,27.63,0,15.35,8.05,0,1.87,0,3,,Indeterminate,,Indeterminate,Indeterminate,,Indeterminate,None,RipplesUndulations,Indeterminate,Crushed,No,,
c14a,bipolar,3,FlakeFrag,Proximal,,B6,41-60%,No,RightLateral,0,Bidirectional,,,No,3.91,20.8,0,23.45,21.55,8.65,0,3.11,1.79,0,0,,NotPrepared,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,NoLip,OvularOrTriangular,No,,
c14a,bipolar,6,Shatter,,,,0%,,,0,,,,,1.73,24.13,0,22.54,0,2.73,0,0,0,0,0,,,,,,,,,,,,,,
c14a,bipolar,14,CompFlake,,Yes,A2,91-99%,Indeterminate,WholeDorsal,0,Unidirectional,,Paralell,No,0.28,16.09,16.08,9.39,7.81,2.91,2.58,2.92,1.53,0,0.4,Feather,NotPrepared,,None,No,Indeterminate,Indeterminate,Indeterminate,RipplesUndulations,Indeterminate,Crushed,No,,
c14a,bipolar,18,CompFlake,,Yes,B2,1-9%,No,Distal,1,Unidirectional,,Paralell,No,0.5,15.98,13.39,7.62,6,5.24,5.17,2.47,3.43,0,0,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,NoLip,Indeterminate,No,,
c14a,bipolar,18,CompFlake,,Yes,B7,11-40%,No,LeftLateral,1,Unidirectional,,Paralell,No,0.63,17.16,17.15,8.92,9.32,4.32,3.86,3.24,1.74,0,0,Axial,NotPrepared,,HingedRemovals,No,Indeterminate,OverhangCurveNoBreak,PartialFissure,HingedBulb,Indeterminate,QuadrangularTrapezoid,No,,
c14a,bipolar,19,Shatter,,,,1-9%,,,0,,,,,0.21,13.73,0,5.77,0,5.08,0,0,0,0,0,,,,,,,,,,,,,,
c14a,bipolar,19,CompFlake,,Yes,B1,0%,No,,2,Bidirectional,,Paralell,No,0.23,14.37,14.37,11.7,8.96,2.35,1.92,9.13,1.83,0,0,Feather,NotPrepared,,HingedRemovals,Yes,Lateral,OverhangCurveNoBreak,None,HertzianCone,SmallOrPartialLip,OvularOrTriangular,No,,
c14a,bipolar,24,CompFlake,,Yes,B3,0%,Indeterminate,,4,Bidirectional,Indeterminate,Other,Yes,2.81,27.13,27.12,18.61,18.61,5.77,5.76,7.31,0,0,0.9,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,Indeterminate,Crushed,No,,
c14a,bipolar,24,CompFlake,,Indeterminate,B1,0%,No,,2,Unidirectional,,Converging,No,0.29,16.95,16.94,9.72,7.11,3.68,2.14,9.61,3.6,0,0,Hinge,FacetedWithBulb,2,None,No,Centered,RegCurve,None,HertzianCone,NoLip,QuadrangularTrapezoid,No,,
c14a,bipolar,28,Shatter,,,,1-9%,,,0,,,,,0.1,14.7,0,7.04,0,1.73,0,0,0,0,0,,,,,,,,,,,,,,
c14a,bipolar,33,Shatter,,,,1-9%,,,0,,,,,1.08,20.98,0,20.47,0,3.82,0,0,0,0,0,,,,,,,,,,,,,,
c14a,bipolar,39,CompFlake,,Yes,B1,0%,YesComplete,,2,Bidirectional,,Paralell,Yes,0.14,13.9,13.89,6.16,6.15,1.56,1.44,2.1,1.17,0,0.2,Bipolar,,,None,No,NotExpressed,RegCurve,None,RipplesUndulations,NoLip,OvularOrTriangular,No,,
c14a,bipolar,41,FlakeFrag,Mesial,,B1,0%,,,1,Unidirectional,,,,0.19,7.3,0,12.55,11.21,1.72,0,0,0,0,0,,,,,,,,,,,,No,,
c14a,bipolar,43,FlakeFrag,Proximal,,B1,0%,No,,1,Unidirectional,,,No,0.16,8.32,0,17.9,17.9,2.29,0,2.72,0.71,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,PartialFissure,RipplesUndulations,Indeterminate,ReducedToAnEdge,No,,
c14a,bipolar,48,FlakeFrag,Mesial,,B1,0%,,,2,Bidirectional,,,,0.34,11.76,0,7.06,6.24,3.18,0,0,0,0,0,,,,,,,,,,,,No,,
c14a,bipolar,49,CompFlake,,Yes,B7,11-40%,No,LeftLateral,2,Bidirectional,,Paralell,Yes,0.38,14.5,13.88,8.77,8.25,2.38,2.12,4.27,1.68,0,0,Hinge,NotPrepared,,HingedRemovals,Yes,Lateral,OverhangCurveNoBreak,CompleteFissure,ShearedBulb,SmallOrPartialLip,QuadrangularTrapezoid,No,,
c14a,bipolar,60,FlakeFrag,Proximal,,B1,0%,No,,2,Unidirectional,,,No,0.03,10.44,0,7.32,4.89,1.07,0,3.08,0.52,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,PartialFissure,RipplesUndulations,Indeterminate,ReducedToAnEdge,No,,
c14a,bipolar,65,Shatter,,,,0%,,,0,,,,,0.04,13.73,0,4.85,0,0.81,0,0,0,0,0,,,,,,,,,,,,,,
c14a,bipolar,79,Shatter,,,,1-9%,,,0,,,,,0.37,11.87,0,10.49,0,3.68,0,0,0,0,0,,,,,,,,,,,,,,
c15,bipolar,5,CompFlake,,Yes,B1,0%,Indeterminate,,1,Indeterminate,,Paralell,No,0.26,17.43,17.42,7.44,7.43,2.04,2.03,0,0,0,0,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,ReducedToAnEdge,No,,
c15,bipolar,15,CompFlake,,No,B1,0%,No,,3,Unidirectional,Parallel,Converging,Yes,1.17,21.35,21.34,13.02,12.24,4.84,4.82,8.03,3.74,2.89,1.1,Hinge,NotPrepared,,HingedRemovals,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,QuadrangularTrapezoid,No,,
c15,bipolar,21,FlakeFrag,Distal,,B1,0%,,,3,Subradial,,,Yes,0.4,17.42,0,6.34,0,3.6,0,0,0,0,0,Axial,,,,,,,,,,,No,,
c15,bipolar,29,FlakeFrag,Proximal,,B1,0%,Indeterminate,,2,Indeterminate,,,No,0.06,10.95,0,4.15,4.21,1.36,0,2.4,0.55,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,ReducedToAnEdge,No,,
c15,bipolar,30,FlakeFrag,Proximal,,B1,0%,Indeterminate,,0,Indeterminate,,,Yes,0.15,11.31,0,6.88,4.92,1.41,0,1.33,0.44,0,0,,NotPrepared,,None,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,NoLip,ReducedToAnEdge,No,,
c15,bipolar,31,FlakeFrag,LeftLateral,Yes,B2,41-60%,No,DistalLeftLat,1,Indeterminate,,,No,5,31,30.99,24.2,0,5.31,5.85,0,4.24,0,4,,Indeterminate,,None,Indeterminate,,Indeterminate,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,
c15,bipolar,39,CompFlake,,Yes,B6,41-60%,No,RightLateral,1,Unidirectional,,Paralell,No,0.52,16.96,16.96,8.77,8.75,3.86,3.83,6.07,3.09,3.27,0.8,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,RipplesUndulations,NoLip,OvularOrTriangular,No,,
c15,bipolar,41,FlakeFrag,Proximal,,A3,91-99%,YesPartial,WholeDorsal,0,Indeterminate,,,No,1.28,16.13,0,13.3,13.12,5.94,0,5.35,2.57,0,0,,Indeterminate,,None,No,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,
c15,bipolar,42,Shatter,,,,0%,,,0,,,,,0.38,14.19,0,8.93,0,5.46,0,0,0,0,0,,,,,,,,,,,,,,
c15,bipolar,43,FlakeFrag,Proximal,,B1,0%,Indeterminate,,1,Indeterminate,,,No,0.23,11.33,0,13.06,12.2,1.2,0,0,0,0,0,,Indeterminate,,HingedRemovals,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,ReducedToAnEdge,No,,
c15,bipolar,44,CompFlake,,Yes,B7,11-40%,No,RightLateral,3,Unidirectional,Parallel,Converging,No,0.49,16.27,16.27,11.2,10.58,3.76,1.9,7.33,3.33,2.77,1.2,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,RipplesUndulations,NoLip,OvularOrTriangular,No,,
c15,bipolar,46,FlakeFrag,Proximal,,B1,0%,Indeterminate,,2,Subradial,,,No,0.08,10.07,0,6.02,5.58,2.06,0,2.55,0.68,0,0,,Indeterminate,,HingedRemovals,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,Indeterminate,ReducedToAnEdge,No,,
c15,bipolar,50,CompFlake,,Yes,B2,1-9%,Indeterminate,Distal,2,Unidirectional,,Expanding,No,0.32,20.94,15.15,12.35,7.96,2.27,0.94,0,0,0,0.3,Overshoot,Indeterminate,,HingedRemovals,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShatteredBulb,NoLip,ReducedToAnEdge,No,,
c15,bipolar,53,CompFlake,,Yes,B1,0%,Indeterminate,,0,Indeterminate,,Paralell,Yes,0.17,13.42,13.39,5.58,3.58,2.47,1.06,1.99,0.97,0,0.7,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,HingedBulb,Indeterminate,ReducedToAnEdge,No,,
c15,bipolar,53,Shatter,,,,0%,,,0,,,,,0.41,14.22,0,10.46,0,3.41,0,0,0,0,0,,,,,,,,,,,,,,
c15,bipolar,55,CompFlake,,No,B1,0%,No,,3,Unidirectional,Convergent,Converging,No,0.28,19.09,19.09,10.93,9.2,2.1,1.62,0,0,0,1,Axial,Indeterminate,,HingedRemovals,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,NoLip,Crushed,No,,
c15,bipolar,56,BrokenButNearlyComplete,Complete,Yes,B1,0%,Indeterminate,,2,Unidirectional,,,No,0.23,13.54,13.53,6.94,5.34,1.55,1.39,0,0,0,0.2,Step,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,ReducedToAnEdge,No,,
c15,bipolar,56,Shatter,,,,0%,,,0,,,,,0.09,12.64,0,14.07,0,1.24,0,0,0,0,0,,,,,,,,,,,,,,
c15,bipolar,59,FlakeFrag,Proximal,,B1,0%,Indeterminate,,0,Indeterminate,,,No,0.11,12.96,0,6.66,6.51,1.26,0,2.97,0.41,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,Indeterminate,ReducedToAnEdge,No,,
c15,bipolar,70,FlakeFrag,Proximal,,B1,0%,No,,2,Unidirectional,,,No,0.05,9.71,0,4.75,4.75,1.54,0,3.81,1.44,0,0,,NotPrepared,,None,Yes,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,
