"","CoreNumber","Flaking.condition","Raw_material","Completeness","ReboundForce","Mass","MaxLength","TechLength","MaxWidth","MaxThickness","MarksVentralSurface","PlatformMorphology"
"294","17","freehand","Quartz","Fragment","",3.51,NA,NA,NA,0,NA,""
"295","17","freehand","Quartz","Fragment","",0.23,NA,NA,NA,4.57,"Crushing","Crushed"
"296","17","freehand","Quartz","Fragment","",0.33,NA,NA,NA,3.66,"Other","Shaped"
"297","17","freehand","Quartz","Fragment","",0.39,NA,NA,NA,3.84,"Other","Shaped"
"298","17","freehand","Quartz","Fragment","",0.59,NA,NA,NA,5.31,"Crushing","Crushed"
"299","17","freehand","Quartz","Fragment","",2.41,NA,NA,NA,8.56,"Other","Shaped"
"300","17","freehand","Quartz","Fragment","No",1.76,NA,NA,NA,9.66,"ShearedBulb","Shaped"
"301","18","bipolar","Quartz","Complete","No",0.32,14.58,14.57,8.94,2.21,"Crushing","Crushed"
"302","18","bipolar","Quartz","Complete","No",0.37,10.28,9.09,10.04,4.22,"Other","Shaped"
"303","18","bipolar","Quartz","Complete","No",0.37,16.2,16.2,7.66,2.92,"Crushing","Crushed"
"304","18","bipolar","Quartz","Complete","No",0.51,15.63,14.57,11.15,4.49,"Crushing","Crushed"
"305","18","bipolar","Quartz","Complete","Yes",0.1,8.27,6.52,7.38,1.94,"Crushing","Crushed"
"306","18","bipolar","Quartz","Complete","Yes",0.17,13.01,12.97,6.56,1.87,"ShearedBulb","Crushed"
"307","18","bipolar","Quartz","Complete","Yes",0.56,19.31,20.75,11.49,3.04,"Crushing","Crushed"
"308","18","bipolar","Quartz","Complete","Yes",0.78,16.82,15.23,15.47,3.19,"ShearedBulb","Crushed"
"309","18","bipolar","Quartz","Complete","Yes",1.46,19.8,18.09,19.55,3.76,"Crushing","Crushed"
"310","18","bipolar","Quartz","Complete","Yes",2.17,28.96,28.93,14.08,5.72,"ShearedBulb","Crushed"
"311","18","bipolar","Quartz","Complete","Yes",2.57,26.32,26.31,13.46,7.46,"Crushing","Crushed"
"312","18","bipolar","Quartz","Fragment","No",0.12,NA,NA,NA,0,NA,""
"313","18","bipolar","Quartz","Fragment","No",0.15,NA,NA,NA,0,NA,""
"314","18","bipolar","Quartz","Fragment","No",0.07,NA,NA,NA,0,NA,""
"315","18","bipolar","Quartz","Fragment","Yes",0.04,NA,NA,NA,0,NA,""
"316","18","bipolar","Quartz","Fragment","No",0.09,NA,NA,NA,1.9,"Crushing","Crushed"
"317","18","bipolar","Quartz","Fragment","No",0.17,NA,NA,NA,3.13,"ShearedBulb","Crushed"
"318","18","bipolar","Quartz","Fragment","Yes",0.65,NA,NA,NA,2.69,"ShearedBulb","Crushed"
"319","18","bipolar","Quartz","Fragment","Yes",0.98,NA,NA,NA,3.43,"ShearedBulb","Crushed"
"320","18","bipolar","Quartz","Fragment","Yes",0.08,NA,NA,NA,0,NA,""
"321","18","freehand","Quartz","Complete","",0.09,10.68,10.65,6.68,1.03,"Other","Shaped"
"322","18","freehand","Quartz","Complete","",0.09,12.02,11.99,6.18,1.59,"Other","Shaped"
"323","18","freehand","Quartz","Complete","",0.16,18.48,18.46,7.99,2.1,"Other","Shaped"
"324","18","freehand","Quartz","Complete","",0.3,12.4,12.35,8.67,3.58,"Other","Shaped"
"325","18","freehand","Quartz","Complete","",0.35,9.76,9.75,9.84,5.21,"Other","Shaped"
"326","18","freehand","Quartz","Complete","",0.41,17.7,17.68,7.55,2.28,"Other","Shaped"
"327","18","freehand","Quartz","Complete","",4.45,32.57,24.77,19.56,7.35,"Other","Shaped"
"328","18","freehand","Quartz","Fragment","",0.21,NA,NA,NA,0,NA,""
"329","18","freehand","Quartz","Fragment","",0.27,NA,NA,NA,0,NA,""
"330","18","freehand","Quartz","Fragment","",0.28,NA,NA,NA,0,NA,""
"331","18","freehand","Quartz","Fragment","",0.48,NA,NA,NA,0,NA,""
"332","18","freehand","Quartz","Fragment","",0.68,NA,NA,NA,0,NA,""
"333","18","freehand","Quartz","Fragment","",0.18,NA,NA,NA,1.71,"Other","Shaped"
"334","18","freehand","Quartz","Fragment","",0.18,NA,NA,NA,1.74,"Other","Shaped"
"335","18","freehand","Quartz","Fragment","",0.19,NA,NA,NA,2.46,"Other","Shaped"
"336","18","freehand","Quartz","Fragment","",0.33,NA,NA,NA,2.38,"Crushing","Shaped"
"337","18","freehand","Quartz","Fragment","",0.36,NA,NA,NA,2.48,"Other","Crushed"
"338","18","freehand","Quartz","Fragment","",0.45,NA,NA,NA,3.45,"Other","Shaped"
"339","18","freehand","Quartz","Fragment","",0.5,NA,NA,NA,3.36,"Other","Shaped"
"340","18","freehand","Quartz","Fragment","",0.53,NA,NA,NA,1.87,"Other","Shaped"
"341","19","freehand","Quartz","Complete","",0.12,11.22,11.22,6.88,1.73,"Other","Shaped"
"342","19","freehand","Quartz","Complete","",0.46,10.83,10.76,12.92,2.9,"Other","Crushed"
"343","19","freehand","Quartz","Complete","",0.5,19.29,18.46,9.85,3.06,"Other","Shaped"
"344","19","freehand","Quartz","Complete","",0.69,15.79,11.37,23.68,2.21,"Other","Shaped"
"345","19","freehand","Quartz","Complete","",1.71,24.37,24.36,19.7,5.13,"Crushing","Shaped"
"346","19","freehand","Quartz","Complete","",1.78,29.14,29.11,14.43,2.89,"Other","Shaped"
"347","19","freehand","Quartz","Complete","",2.4,20.29,20.28,11.43,8.56,"Crushing","Shaped"
"348","19","freehand","Quartz","Complete","",4.13,21.16,22.26,21.12,10.66,"Crushing","Shaped"
"349","19","freehand","Quartz","Fragment","",0.15,NA,NA,NA,0,NA,""
"350","19","freehand","Quartz","Fragment","",0.2,NA,NA,NA,0,NA,""
"351","19","freehand","Quartz","Fragment","",0.16,NA,NA,NA,2.42,"Other","Shaped"
"352","19","freehand","Quartz","Fragment","",0.19,29.14,29.11,14.43,2.84,"Other","Shaped"
"353","19","freehand","Quartz","Fragment","",0.24,NA,NA,NA,2.57,"Other","Shaped"
"354","19","freehand","Quartz","Fragment","",0.25,NA,NA,NA,2.81,"Other","Shaped"
"355","19","freehand","Quartz","Fragment","",0.85,NA,NA,NA,4.04,"Other","Shaped"
"356","19","freehand","Quartz","Fragment","",2.5,NA,NA,NA,7.87,"Other","Shaped"
"357","19","freehand","Quartz","Fragment","",2.56,NA,NA,NA,8.19,"Other","Shaped"
"358","19","freehand","Quartz","Fragment","",2.59,NA,NA,NA,7.32,"ShearedBulb","Crushed"
"359","19","freehand","Quartz","Fragment","No",1.48,29.14,29.11,14.43,9.02,"Crushing","Crushed"
"360","19","freehand","Quartz","Fragment","No",2.39,NA,NA,NA,7.69,"Other","Shaped"
"361","2","bipolar","Quartz","Complete","No",0.09,10.59,10.57,5.84,1.5,"Crushing","Crushed"
"362","2","bipolar","Quartz","Complete","No",0.1,10.81,10.12,8.08,1.16,"ShearedBulb","Crushed"
"363","2","bipolar","Quartz","Complete","No",0.13,14.76,14.71,4.47,2.27,"ShearedBulb","Crushed"
"364","2","bipolar","Quartz","Complete","No",0.26,11.05,11.01,9.65,2.48,"ShearedBulb","Crushed"
"365","2","bipolar","Quartz","Complete","No",0.4,13.32,13.31,6,3.66,"Crushing","Crushed"
"366","2","bipolar","Quartz","Complete","No",6.17,36.03,36.02,21.76,8.25,"Other","Crushed"
"367","2","bipolar","Quartz","Complete","Yes",0.05,9.14,9.13,4.09,1.51,"ShearedBulb","Crushed"
"368","2","bipolar","Quartz","Complete","Yes",0.22,13.18,13.17,9.91,3.03,"ShearedBulb","Crushed"
"369","2","bipolar","Quartz","Complete","Yes",0.45,16.69,16.68,9.16,2.81,"ShearedBulb","Shaped"
"370","2","bipolar","Quartz","Complete","Yes",0.68,17.8,17.71,13.51,3.22,"ShearedBulb","Crushed"
"371","2","bipolar","Quartz","Complete","Yes",0.86,19.37,17.3,11.03,4.52,"Crushing","Crushed"
"372","2","bipolar","Quartz","Complete","Yes",7.37,48.14,48.13,22.09,10.61,"ShearedBulb","Crushed"
"373","2","bipolar","Quartz","Complete","Yes",8.49,39.26,39.25,25.79,8.16,"Crushing","Crushed"
"374","2","bipolar","Quartz","Complete","Yes",10.99,37.57,37.56,21.84,15.21,"Crushing","Crushed"
"375","2","bipolar","Quartz","Fragment","No",0.11,NA,NA,NA,0,NA,""
"376","2","bipolar","Quartz","Fragment","No",0.23,NA,NA,NA,0,NA,""
"377","2","bipolar","Quartz","Fragment","No",0.36,NA,NA,NA,0,NA,""
"378","2","bipolar","Quartz","Fragment","No",2.14,NA,NA,NA,0,NA,""
"379","2","bipolar","Quartz","Fragment","Yes",0.31,NA,NA,NA,2.34,"Crushing","Crushed"
"380","2","bipolar","Quartz","Fragment","Yes",0.58,NA,NA,NA,4.32,"Crushing","Crushed"
"381","2","freehand","Quartz","Fragment","No",0.5,10.82,NA,10.61,6.51,NA,""
"382","2","freehand","Quartz","Complete","No",0.23,11.86,10.31,10.81,2.37,"Other","Shaped"
"383","2","freehand","Quartz","Complete","No",0.53,11.07,10.04,11.4,4.82,"Other","Shaped"
"384","2","freehand","Quartz","Complete","No",0.86,18.09,18.09,11.36,4.16,"Other","Shaped"
"385","2","freehand","Quartz","Complete","No",3.13,16.58,11.97,19.69,8.17,"Other","Shaped"
"386","2","freehand","Quartz","Fragment","No",0.04,NA,NA,NA,0,NA,""
"387","2","freehand","Quartz","Fragment","No",0.21,NA,NA,NA,0,NA,""
"388","2","freehand","Quartz","Fragment","No",0.34,NA,NA,NA,0,NA,""
"389","2","freehand","Quartz","Fragment","No",0.05,NA,NA,NA,0,NA,""
"390","2","freehand","Quartz","Fragment","No",0.13,NA,NA,NA,0,NA,""
"391","2","freehand","Quartz","Fragment","No",0.16,NA,NA,NA,0,NA,""
"392","2","freehand","Quartz","Fragment","No",0.18,NA,NA,NA,0,NA,""
"393","2","freehand","Quartz","Fragment","No",0.25,NA,NA,NA,0,NA,""
"394","2","freehand","Quartz","Fragment","No",0.75,NA,NA,NA,0,NA,""
"395","2","freehand","Quartz","Fragment","No",0.08,NA,NA,NA,0,NA,""
"396","2","freehand","Quartz","Fragment","No",0.14,NA,NA,NA,2.07,"Other","Shaped"
"397","2","freehand","Quartz","Fragment","No",0.19,NA,NA,NA,2.29,"Other","Shaped"
"398","2","freehand","Quartz","Fragment","No",0.24,NA,NA,NA,1.93,"Other","Shaped"
"399","2","freehand","Quartz","Fragment","No",0.32,NA,NA,NA,4.21,"Other","Shaped"
"400","2","freehand","Quartz","Fragment","No",1.42,NA,NA,NA,6.88,"Other","Shaped"
"401","20","bipolar","Quartz","Fragment","Yes",0.99,15.1,NA,7.43,8.68,NA,""
"402","20","bipolar","Quartz","Complete","No",0.22,12.3,12.29,6.47,2.87,"Other","Crushed"
"403","20","bipolar","Quartz","Complete","No",1.08,18.32,16.47,11.96,6.63,"Crushing","Crushed"
"404","20","bipolar","Quartz","Complete","No",3.46,29.77,29.77,14.68,8.62,"Other","Crushed"
"405","20","bipolar","Quartz","Complete","Yes",0.21,12.41,12.41,7.3,2.26,"Crushing","Crushed"
"406","20","bipolar","Quartz","Complete","Yes",0.21,13.13,13.13,6.53,1.93,"Crushing","Crushed"
"407","20","bipolar","Quartz","Complete","Yes",0.24,9.23,9.23,9.29,2.87,"ShearedBulb","Crushed"
"408","20","bipolar","Quartz","Complete","Yes",0.45,18.66,17.23,9.22,2.5,"ShearedBulb","Crushed"
"409","20","bipolar","Quartz","Complete","Yes",0.54,14.84,15.12,11.46,3.89,"Crushing","Crushed"
"410","20","bipolar","Quartz","Fragment","No",0.08,NA,NA,NA,0,NA,""
"411","20","bipolar","Quartz","Fragment","No",0.1,NA,NA,NA,0,NA,""
"412","20","bipolar","Quartz","Fragment","Yes",0.15,NA,NA,NA,0,NA,""
"413","20","bipolar","Quartz","Fragment","Yes",0.21,NA,NA,NA,0,NA,""
"414","20","bipolar","Quartz","Fragment","Yes",0.32,NA,NA,NA,0,NA,""
"415","20","bipolar","Quartz","Fragment","No",0.16,NA,NA,NA,0,NA,""
"416","20","bipolar","Quartz","Fragment","No",0.57,NA,NA,NA,0,NA,""
"417","20","bipolar","Quartz","Fragment","No",1.54,NA,NA,NA,0,NA,""
"418","20","bipolar","Quartz","Fragment","Yes",1.48,NA,NA,NA,0,NA,""
"419","20","bipolar","Quartz","Fragment","Yes",0.16,NA,NA,NA,2.62,"Crushing","Crushed"
"420","20","bipolar","Quartz","Fragment","Yes",2.78,NA,NA,NA,6.56,"ShearedBulb","Crushed"
"421","20","freehand","Quartz","Fragment","",0.79,10.92,NA,11.76,7.21,NA,""
"422","20","freehand","Quartz","Fragment","",1.21,14.96,NA,14.52,6.25,NA,""
"423","20","freehand","Quartz","Fragment","",3.27,22,NA,21.02,9.65,NA,""
"424","20","freehand","Quartz","Complete","",0.23,14.62,14.59,8.17,2.32,"ShearedBulb","Shaped"
"425","20","freehand","Quartz","Complete","",1.39,16.1,15.52,12.74,5.46,"Other","Shaped"
"426","20","freehand","Quartz","Complete","",6.43,30.57,30.52,32.39,9.04,"Other","Shaped"
"427","20","freehand","Quartz","Fragment","",0.09,NA,NA,NA,0,NA,""
"428","20","freehand","Quartz","Fragment","",0.19,NA,NA,NA,0,NA,""
"429","20","freehand","Quartz","Fragment","",0.65,NA,NA,NA,0,NA,""
"430","20","freehand","Quartz","Fragment","",1.68,NA,NA,NA,0,NA,""
"431","20","freehand","Quartz","Fragment","",0.13,NA,NA,NA,0,NA,""
"432","20","freehand","Quartz","Fragment","",0.2,NA,NA,NA,0,NA,""
"433","20","freehand","Quartz","Fragment","",0.92,NA,NA,NA,0,NA,""
"434","20","freehand","Quartz","Fragment","",0.14,NA,NA,NA,0,NA,""
"435","20","freehand","Quartz","Fragment","",0.14,NA,NA,NA,1.46,"Other","Shaped"
"436","20","freehand","Quartz","Fragment","",0.28,NA,NA,NA,4.07,"ShearedBulb","Shaped"
"437","20","freehand","Quartz","Fragment","",0.48,NA,NA,NA,3.57,"Other","Shaped"
"438","20","freehand","Quartz","Fragment","",0.55,NA,NA,NA,2.58,"Other","Shaped"
"439","20","freehand","Quartz","Fragment","",5.54,NA,NA,NA,8.24,"Other","Shaped"
"440","20","freehand","Quartz","Fragment","",0.13,NA,NA,NA,0,NA,""
"441","21","bipolar","Quartz","Fragment","",1.88,21.81,NA,12.37,10.01,NA,""
"442","21","bipolar","Quartz","Complete","No",0.1,7.27,7.23,6.98,1.01,"Crushing","Crushed"
"443","21","bipolar","Quartz","Complete","No",0.15,8.41,8.41,6.86,1.35,"Other","Crushed"
"444","21","bipolar","Quartz","Complete","No",0.16,12.15,12.14,5.9,1.47,"ShearedBulb","Crushed"
"445","21","bipolar","Quartz","Complete","Yes",0.83,18.81,18.8,14.24,4.16,"ShearedBulb","Crushed"
"446","21","bipolar","Quartz","Complete","Yes",1.02,19.49,19.46,9.4,5.05,"ShearedBulb","Crushed"
"447","21","bipolar","Quartz","Complete","Yes",3.26,24.39,24.35,16.99,7.23,"ShearedBulb","Shaped"
"448","21","bipolar","Quartz","Complete","Yes",3.33,20.37,20.36,19.73,10.46,"Crushing","Shaped"
"449","21","bipolar","Quartz","Complete","Yes",8.32,30.19,30.19,25.45,9.6,"Crushing","Shaped"
"450","21","bipolar","Quartz","Fragment","",0.14,NA,NA,NA,0,NA,""
"451","21","bipolar","Quartz","Fragment","Yes",0.14,NA,NA,NA,0,NA,""
"452","21","bipolar","Quartz","Fragment","",0.17,NA,NA,NA,0,NA,""
"453","21","bipolar","Quartz","Fragment","",0.52,NA,NA,NA,0,NA,""
"454","21","bipolar","Quartz","Fragment","",1.42,NA,NA,NA,0,NA,""
"455","21","bipolar","Quartz","Fragment","",0.27,NA,NA,NA,0,NA,""
"456","21","bipolar","Quartz","Fragment","No",0.33,NA,NA,NA,3.14,"Crushing","Crushed"
"457","21","bipolar","Quartz","Fragment","No",0.39,NA,NA,NA,2.31,"ShearedBulb","Crushed"
"458","21","bipolar","Quartz","Fragment","No",1.73,NA,NA,NA,5.81,"Other","Crushed"
"459","21","bipolar","Quartz","Fragment","No",2.13,NA,NA,NA,5.8,"Crushing","Crushed"
"460","21","bipolar","Quartz","Fragment","Yes",1.5,NA,NA,NA,7.13,"Other","Crushed"
"461","22","bipolar","Quartz","Fragment","No",1.35,18.58,NA,11.38,8.57,NA,""
"462","22","bipolar","Quartz","Complete","",0.08,10.41,10.41,4.93,1.62,"Crushing","Crushed"
"463","22","bipolar","Quartz","Complete","No",0.42,18.06,17.14,9.72,3.22,"ShearedBulb","Crushed"
"464","22","bipolar","Quartz","Complete","No",0.66,17.12,17.12,12.55,4.08,"ShearedBulb","Crushed"
"465","22","bipolar","Quartz","Complete","Yes",0.09,11.76,11.75,5.13,1.32,"Crushing","Shaped"
"466","22","bipolar","Quartz","Complete","Yes",0.18,10.09,10.09,6.95,2.95,"Crushing","Crushed"
"467","22","bipolar","Quartz","Complete","Yes",0.7,20.12,20.11,11.06,3.21,"ShearedBulb","Crushed"
"468","22","bipolar","Quartz","Complete","Yes",2.47,26.63,23.33,17.61,6.59,"ShearedBulb","Crushed"
"469","22","bipolar","Quartz","Complete","Yes",7.06,40.57,39.24,18.12,13.02,"Crushing","Crushed"
"470","22","bipolar","Quartz","Fragment","",0.1,NA,NA,NA,0,NA,""
"471","22","bipolar","Quartz","Fragment","",0.11,NA,NA,NA,0,NA,""
"472","22","bipolar","Quartz","Fragment","",0.1,NA,NA,NA,0,NA,""
"473","22","bipolar","Quartz","Fragment","",0.14,NA,NA,NA,0,NA,""
"474","22","bipolar","Quartz","Fragment","",0.24,NA,NA,NA,0,NA,""
"475","22","bipolar","Quartz","Fragment","",0.39,NA,NA,NA,0,NA,""
"476","22","bipolar","Quartz","Fragment","",0.23,NA,NA,NA,0,NA,""
"477","22","bipolar","Quartz","Fragment","",0.68,NA,NA,NA,0,NA,""
"478","22","bipolar","Quartz","Fragment","No",0.18,NA,NA,NA,1.91,"Crushing","Crushed"
"479","22","bipolar","Quartz","Fragment","No",0.27,NA,NA,NA,2.45,"ShearedBulb","Crushed"
"480","22","bipolar","Quartz","Fragment","Yes",0.11,NA,NA,NA,0,NA,""
"481","23","bipolar","Quartz","Complete","",0.27,22.31,12.87,8.41,1.65,"ShearedBulb","Crushed"
"482","23","bipolar","Quartz","Complete","Yes",0.31,10.26,7.68,10.42,3.59,"Crushing","Crushed"
"483","23","bipolar","Quartz","Complete","Yes",0.49,15.61,15.61,8.06,3.72,"ShearedBulb","Crushed"
"484","23","bipolar","Quartz","Complete","Yes",0.56,18.85,17.58,7.23,3.76,"Crushing","Crushed"
"485","23","bipolar","Quartz","Complete","Yes",0.7,19.9,19.89,9.53,3.12,"ShearedBulb","Crushed"
"486","23","bipolar","Quartz","Complete","Yes",1.36,22.57,22.55,11.24,5.07,"ShearedBulb","Crushed"
"487","23","bipolar","Quartz","Fragment","",0.12,NA,NA,NA,0,NA,""
"488","23","bipolar","Quartz","Fragment","",0.16,NA,NA,NA,0,NA,""
"489","23","bipolar","Quartz","Fragment","",0.31,NA,NA,NA,0,NA,""
"490","23","bipolar","Quartz","Fragment","",0.88,NA,NA,NA,0,NA,""
"491","23","bipolar","Quartz","Fragment","",0.16,NA,NA,NA,0,NA,""
"492","23","bipolar","Quartz","Fragment","",1.25,NA,NA,NA,0,NA,""
"493","23","bipolar","Quartz","Fragment","",0.33,NA,NA,NA,0,NA,""
"494","23","bipolar","Quartz","Fragment","",0.45,NA,NA,NA,2.59,"Other","Shaped"
"495","23","bipolar","Quartz","Fragment","No",0.21,NA,NA,NA,3.77,"ShearedBulb","Crushed"
"496","23","bipolar","Quartz","Fragment","No",0.32,NA,NA,NA,3.62,"ShearedBulb","Crushed"
"497","23","bipolar","Quartz","Fragment","No",0.48,NA,NA,NA,2.99,"ShearedBulb","Crushed"
"498","23","bipolar","Quartz","Fragment","No",0.76,NA,NA,NA,6.62,"ShearedBulb","Crushed"
"499","23","bipolar","Quartz","Fragment","No",3.73,NA,NA,NA,7.71,"ShearedBulb","Crushed"
"500","23","bipolar","Quartz","Fragment","Yes",0.88,NA,NA,NA,4.48,"Crushing","Crushed"
"501","24","bipolar","Quartz","Fragment","",0.42,9.07,NA,9.29,5.19,NA,""
"502","24","bipolar","Quartz","Complete","No",0.04,10.43,9.83,2.78,1.07,"Crushing","Crushed"
"503","24","bipolar","Quartz","Complete","No",0.06,11.64,11.62,4.66,1.4,"Other","Crushed"
"504","24","bipolar","Quartz","Complete","No",0.14,15.54,15.54,4.86,1.48,"ShearedBulb","Crushed"
"505","24","bipolar","Quartz","Complete","No",0.26,14.71,14.69,10.92,2.36,"ShearedBulb","Crushed"
"506","24","bipolar","Quartz","Complete","No",0.32,14.2,13.93,9.01,3.18,"Crushing","Crushed"
"507","24","bipolar","Quartz","Complete","Yes",0.12,12.3,12.29,4.2,2.69,"ShearedBulb","Crushed"
"508","24","bipolar","Quartz","Complete","Yes",0.26,17.17,17.16,7.68,2.05,"ShearedBulb","Crushed"
"509","24","bipolar","Quartz","Complete","Yes",0.56,18.04,18.04,9.24,3.78,"ShearedBulb","Crushed"
"510","24","bipolar","Quartz","Complete","Yes",0.76,24.13,23.49,11.78,3.54,"ShearedBulb","Crushed"
"511","24","bipolar","Quartz","Complete","Yes",0.91,21.09,17.73,12.42,3.61,"Crushing","Crushed"
"512","24","bipolar","Quartz","Complete","Yes",1.92,21.11,22.57,15.89,6.39,"Other","Crushed"
"513","24","bipolar","Quartz","Complete","Yes",1.93,27.1,27.1,12.42,7.73,"ShearedBulb","Crushed"
"514","24","bipolar","Quartz","Complete","Yes",5.04,28.06,26.65,22.13,10.42,"Crushing","Shaped"
"515","24","bipolar","Quartz","Fragment","",0.1,NA,NA,NA,0,NA,""
"516","24","bipolar","Quartz","Fragment","",0.5,NA,NA,NA,0,NA,""
"517","24","bipolar","Quartz","Fragment","Yes",0.26,NA,NA,NA,0,NA,""
"518","24","bipolar","Quartz","Fragment","",0.47,NA,NA,NA,0,NA,""
"519","24","bipolar","Quartz","Fragment","Yes",0.28,NA,NA,NA,3.11,"Crushing","Crushed"
"520","24","bipolar","Quartz","Fragment","Yes",0.43,NA,NA,NA,2,"ShearedBulb","Crushed"
"521","25","bipolar","Quartz","Complete","",0.2,7.67,6.48,10.25,1.87,"Crushing","Crushed"
"522","25","bipolar","Quartz","Complete","No",0.26,15.82,15.81,4.55,2.36,"ShearedBulb","Crushed"
"523","25","bipolar","Quartz","Complete","No",0.54,19.15,19.13,6.95,4.35,"Crushing","Crushed"
"524","25","bipolar","Quartz","Complete","No",0.65,11.65,10,12.81,4.63,"ShearedBulb","Crushed"
"525","25","bipolar","Quartz","Fragment","",0.16,NA,NA,NA,0,NA,""
"526","25","bipolar","Quartz","Fragment","",1.54,NA,NA,NA,0,NA,""
"527","25","bipolar","Quartz","Fragment","",1.91,NA,NA,NA,0,NA,""
"528","25","bipolar","Quartz","Fragment","",0.12,NA,NA,NA,0,NA,""
"529","25","bipolar","Quartz","Fragment","",0.2,NA,NA,NA,0,NA,""
"530","25","bipolar","Quartz","Fragment","",0.57,NA,NA,NA,0,NA,""
"531","25","bipolar","Quartz","Fragment","",0.57,NA,NA,NA,0,NA,""
"532","25","bipolar","Quartz","Fragment","",2.69,NA,NA,NA,0,NA,""
"533","25","bipolar","Quartz","Fragment","No",0.1,NA,NA,NA,1.03,"Crushing","Crushed"
"534","25","bipolar","Quartz","Fragment","No",0.15,NA,NA,NA,1.77,"ShearedBulb","Shaped"
"535","25","bipolar","Quartz","Fragment","No",0.2,NA,NA,NA,1.27,"ShearedBulb","Crushed"
"536","25","bipolar","Quartz","Fragment","No",0.21,NA,NA,NA,1.59,"Other","Crushed"
"537","25","bipolar","Quartz","Fragment","No",0.21,NA,NA,NA,2.4,"ShearedBulb","Crushed"
"538","25","bipolar","Quartz","Fragment","No",0.29,NA,NA,NA,2.23,"ShearedBulb","Crushed"
"539","25","bipolar","Quartz","Fragment","No",1.21,NA,NA,NA,3.24,"ShearedBulb","Crushed"
"540","25","bipolar","Quartz","Complete","No",0.42,NA,16.21,5.26,3.49,NA,""
"541","3","bipolar","Quartz","Complete","Yes",0.14,10.03,9.24,8.58,2.18,"Crushing","Crushed"
"542","3","freehand","Quartz","Complete","No",0.1,8.98,8.81,7.47,1.92,"Other","Shaped"
"543","3","freehand","Quartz","Complete","No",0.19,16.52,15.75,6.1,1.72,"Other","Shaped"
"544","3","freehand","Quartz","Complete","No",0.5,16.03,13.17,17.62,2.19,"Other","Shaped"
"545","3","freehand","Quartz","Complete","No",0.71,18.29,18.27,11.94,4.86,"Other","Shaped"
"546","3","freehand","Quartz","Complete","No",1.17,20.63,15.04,22.83,3.88,"Other","Shaped"
"547","3","freehand","Quartz","Complete","No",2.13,20.07,20.05,15.54,6.71,"Other","Shaped"
"548","3","freehand","Quartz","Complete","No",3.02,23.52,16.19,24.68,8.52,"Other","Shaped"
"549","3","freehand","Quartz","Complete","Yes",1.08,22.5,22.49,9.81,5.38,"Other","Shaped"
"550","3","freehand","Quartz","Fragment","No",0.07,NA,NA,NA,0,NA,""
"551","3","freehand","Quartz","Fragment","No",0.09,NA,NA,NA,0,NA,""
"552","3","freehand","Quartz","Fragment","No",0.1,NA,NA,NA,0,NA,""
"553","3","freehand","Quartz","Fragment","No",0.45,NA,NA,NA,0,NA,""
"554","3","freehand","Quartz","Fragment","No",0.19,NA,NA,NA,0,NA,""
"555","3","freehand","Quartz","Fragment","No",0.67,NA,NA,NA,0,NA,""
"556","3","freehand","Quartz","Fragment","No",0.1,NA,NA,NA,0,NA,""
"557","3","freehand","Quartz","Fragment","No",0.32,NA,NA,NA,0,NA,""
"558","3","freehand","Quartz","Fragment","No",0.11,NA,NA,NA,1.79,"Other","Crushed"
"559","3","freehand","Quartz","Fragment","No",0.46,NA,NA,NA,2.38,"Other","Shaped"
"560","3","freehand","Quartz","Fragment","No",0.57,NA,NA,NA,3.81,"Other","Shaped"
"561","3","freehand","Quartz","Fragment","No",1.25,NA,NA,NA,5.33,"Other","Shaped"
"562","4","bipolar","Quartz","Complete","No",0.28,20.23,20.04,4.89,4.12,"Crushing","Crushed"
"563","4","bipolar","Quartz","Complete","No",1.07,18.69,17.54,10.93,5.47,"ShearedBulb","Crushed"
"564","4","bipolar","Quartz","Complete","Yes",0.1,9.56,9.51,5.67,1.59,"Crushing","Crushed"
"565","4","bipolar","Quartz","Complete","Yes",0.16,11.53,10.53,9.46,1.82,"ShearedBulb","Shaped"
"566","4","bipolar","Quartz","Complete","Yes",0.21,10.79,10.07,8.31,2.24,"ShearedBulb","Crushed"
"567","4","bipolar","Quartz","Complete","Yes",0.61,15.69,15.68,7.97,4.26,"Crushing","Crushed"
"568","4","bipolar","Quartz","Complete","Yes",1.93,20.6,20.59,13.08,7.79,"Crushing","Crushed"
"569","4","bipolar","Quartz","Complete","Yes",2.52,24.11,23.72,20.23,4.86,"Other","Crushed"
"570","4","bipolar","Quartz","Complete","Yes",7.22,33.21,33.19,23.2,11.25,"ShearedBulb","Crushed"
"571","4","bipolar","Quartz","Complete","Yes",14.44,45.26,45.24,28.82,10.75,"Crushing","Crushed"
"572","4","bipolar","Quartz","Fragment","No",0.23,NA,NA,NA,0,NA,""
"573","4","bipolar","Quartz","Fragment","No",0.3,NA,NA,NA,0,NA,""
"574","4","bipolar","Quartz","Fragment","Yes",0.12,NA,NA,NA,0,NA,""
"575","4","bipolar","Quartz","Fragment","Yes",0.23,NA,NA,NA,0,NA,""
"576","4","bipolar","Quartz","Fragment","Yes",0.25,NA,NA,NA,0,NA,""
"577","4","bipolar","Quartz","Fragment","Yes",0.46,NA,NA,NA,0,NA,""
"578","4","bipolar","Quartz","Fragment","No",0.33,NA,NA,NA,0,NA,""
"579","4","bipolar","Quartz","Fragment","Yes",1.11,NA,NA,NA,3.45,"Crushing","Crushed"
